-4.191e-05,0.0184
-4.190e-05,0.018
-4.189e-05,0.018
-4.188e-05,0.0176
-4.187e-05,0.0176
-4.186e-05,0.0172
-4.185e-05,0.0168
-4.184e-05,0.0164
-4.183e-05,0.0162
-4.182e-05,0.0164
-4.181e-05,0.0158
-4.180e-05,0.0158
-4.179e-05,0.0154
-4.178e-05,0.0152
-4.177e-05,0.0154
-4.176e-05,0.0154
-4.175e-05,0.0154
-4.174e-05,0.0146
-4.173e-05,0.0144
-4.172e-05,0.0146
-4.171e-05,0.0146
-4.170e-05,0.0144
-4.169e-05,0.0138
-4.168e-05,0.0152
-4.167e-05,0.0146
-4.166e-05,0.015
-4.165e-05,0.0148
-4.164e-05,0.0152
-4.163e-05,0.0152
-4.162e-05,0.015
-4.161e-05,0.0152
-4.160e-05,0.0154
-4.159e-05,0.0158
-4.158e-05,0.016
-4.157e-05,0.0158
-4.156e-05,0.017
-4.155e-05,0.0168
-4.154e-05,0.0172
-4.153e-05,0.0172
-4.152e-05,0.0178
-4.151e-05,0.0172
-4.150e-05,0.018
-4.149e-05,0.0182
-4.148e-05,0.0188
-4.147e-05,0.0188
-4.146e-05,0.0188
-4.145e-05,0.0194
-4.144e-05,0.0198
-4.143e-05,0.0198
-4.142e-05,0.0202
-4.141e-05,0.0202
-4.140e-05,0.0198
-4.139e-05,0.0204
-4.138e-05,0.0202
-4.137e-05,0.0202
-4.136e-05,0.0208
-4.135e-05,0.02
-4.134e-05,0.02
-4.133e-05,0.02
-4.132e-05,0.0198
-4.131e-05,0.0206
-4.130e-05,0.0196
-4.129e-05,0.0194
-4.128e-05,0.0192
-4.127e-05,0.0192
-4.126e-05,0.019
-4.125e-05,0.019
-4.124e-05,0.0186
-4.123e-05,0.0176
-4.122e-05,0.0176
-4.121e-05,0.0176
-4.120e-05,0.0182
-4.119e-05,0.0172
-4.118e-05,0.0162
-4.117e-05,0.0154
-4.116e-05,0.0162
-4.115e-05,0.0162
-4.114e-05,0.0152
-4.113e-05,0.0152
-4.112e-05,0.0154
-4.111e-05,0.0156
-4.110e-05,0.0142
-4.109e-05,0.0154
-4.108e-05,0.015
-4.107e-05,0.0146
-4.106e-05,0.0144
-4.105e-05,0.0148
-4.104e-05,0.0148
-4.103e-05,0.0144
-4.102e-05,0.0142
-4.101e-05,0.0144
-4.100e-05,0.0152
-4.099e-05,0.0152
-4.098e-05,0.0154
-4.097e-05,0.0152
-4.096e-05,0.0146
-4.095e-05,0.0158
-4.094e-05,0.0156
-4.093e-05,0.016
